record_id,lat,common_name,sci_name,species_abbreviation,count
5012016,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5012016,-38,Jaeger (unidentified),Stercorarius sp,STECSP,1
5012017,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012017,-38,Grey-headed mollymawk,Thalassarche chrysostoma,THACHR,2
5012018,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5012018,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
5012019,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012019,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5012020,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012020,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5012020,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012021,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012021,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5012021,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012022,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012022,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012022,-37,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5012023,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012023,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5012023,-37,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5012024,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012024,-37,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
5012024,-37,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
5012025,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5012025,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012025,-37,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
5012026,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012026,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012027,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012027,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5012028,-36,[NO BIRDS RECORDED],NA,NA,NA
5012029,-36,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
5012029,-36,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
5012030,-36,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
5012030,-36,Black-winged petrel,Pterodroma nigripennis,PTENIG,2
5012031,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012032,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5012032,-36,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
5012032,-36,Black-winged petrel,Pterodroma nigripennis,PTENIG,2
5012033,-36,[NO BIRDS RECORDED],NA,NA,NA
5012034,-36,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5012035,-35,[NO BIRDS RECORDED],NA,NA,NA
5012036,-35,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,11
5012036,-35,Grey noddy,Procelsterna cerulea,PROCER,1
5012037,-35,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5012038,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5012039,-34,All dark shearwater (unidentified),NA,PUFSPDRK,1
5013001,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,8
5013001,-34,Buller's shearwater,Puffinus bulleri,PUFBUL,200
5013002,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,24
5013002,-34,Buller's shearwater,Puffinus bulleri,PUFBUL,350
5013002,-34,Black-winged petrel,Pterodroma nigripennis,PTENIG,4
5013003,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013003,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
5013003,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013003,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,30
5013003,-34,Buller's shearwater,Puffinus bulleri,PUFBUL,19
5013003,-34,Australasian gannet,Morus serrator,MORSER,2
5013003,-34,Southern black-backed gull,Larus dominicanus,LARDOM,5
5013003,-34,Red-billed gull,Larus novaehollandiae,LARNOV,1
5013004,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013004,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,35
5013004,-34,Buller's shearwater,Puffinus bulleri,PUFBUL,2
5013004,-34,White-faced storm petrel,Pelagodroma marina,PELMAR,1
5013004,-34,Australasian gannet,Morus serrator,MORSER,100
5013005,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013005,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,6
5013005,-34,Southern black-backed gull,Larus dominicanus,LARDOM,1
5013006,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013006,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013006,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,20
5013006,-34,Buller's shearwater,Puffinus bulleri,PUFBUL,2
5013006,-34,Black-winged petrel,Pterodroma nigripennis,PTENIG,3
5013007,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013007,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013007,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,24
5013007,-34,Buller's shearwater,Puffinus bulleri,PUFBUL,1
5013007,-34,Black-winged petrel,Pterodroma nigripennis,PTENIG,8
5013008,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013008,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013008,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,20
5013008,-34,Black-winged petrel,Pterodroma nigripennis,PTENIG,8
5013009,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013009,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013009,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013009,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,16
5013009,-34,Black-winged petrel,Pterodroma nigripennis,PTENIG,22
5013010,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013010,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013010,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,3
5013010,-35,Black-winged petrel,Pterodroma nigripennis,PTENIG,10
5013011,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013011,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013011,-35,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
5013011,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
5013011,-35,Black-winged petrel,Pterodroma nigripennis,PTENIG,10
5013012,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013012,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013012,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,9
5013012,-35,Black-winged petrel,Pterodroma nigripennis,PTENIG,8
5013013,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
5013013,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013013,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013013,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,4
5013013,-35,Black-winged petrel,Pterodroma nigripennis,PTENIG,6
5013014,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013014,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013014,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013014,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,4
5013014,-35,Black-winged petrel,Pterodroma nigripennis,PTENIG,1
5013015,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013015,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013015,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,3
5013015,-35,Australasian gannet,Morus serrator,MORSER,1
5013015,-35,Black-winged petrel,Pterodroma nigripennis,PTENIG,5
5013016,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013016,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013016,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,6
5013016,-35,Black-winged petrel,Pterodroma nigripennis,PTENIG,3
5013017,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013017,-36,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5013018,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013018,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013018,-36,Cookilaria petrel (unidentified),NA,COOKUN,1
5013018,-36,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5013019,-37,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5013019,-37,Tropicbird (unidentified),Phaeton sp.,PHAEUN,1
5013020,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013020,-37,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
5013021,-37.2,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013021,-37.2,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013021,-37.2,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5013021,-37.2,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,5
5013021,-37.2,Red-tailed tropicbird,Phaethon rubricauda,PHARUB,1
5013022,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013022,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013022,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013022,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013022,-37,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,5
5013023,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
5013023,-37,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5013023,-37,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5013024,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
5013024,-37,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
5013024,-37,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,3
5013025,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5013025,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013025,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5013026,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5013026,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
5014001,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5014001,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5014002,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5014002,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5014002,-38,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
5014002,-38,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
5014002,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,4
5014002,-38,White-faced storm petrel,Pelagodroma marina,PELMAR,8
5014003,-37,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,3
5014003,-37,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,2
5014003,-37,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,3
5014003,-37,White-faced storm petrel,Pelagodroma marina,PELMAR,4
5014004,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5014004,-37,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
5014004,-37,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,1
5014004,-37,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
5014004,-37,Great-winged / Grey-faced petrel,Pterodroma macroptera macroptera / gouldi,PTEMACMACGOU,5
5015001,-34,Arctic skua,Stercorarius parasiticus,STEPAR1,4
5015002,-35,[NO BIRDS RECORDED],NA,NA,NA
5015003,-35,Australasian gannet,Morus serrator,MORSER,2
5015004,-35,Crested tern,Sterna bergii,STEBER,1
5015005,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
5015005,-35,Crested tern,Sterna bergii,STEBER,1
5015006,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,3
5015006,-35,Australasian gannet,Morus serrator,MORSER,3
5015007,-35,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,3
5015007,-35,Australasian gannet,Morus serrator,MORSER,1
5015007,-35,Arctic skua,Stercorarius parasiticus,STEPAR1,1
5015007,-35,Crested tern,Sterna bergii,STEBER,1
5015008,-35,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,2
5015008,-35,Arctic skua,Stercorarius parasiticus,STEPAR1,4
5015009,-36,[NO BIRDS RECORDED],NA,NA,NA
5015010,-36,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
5015010,-36,All dark petrel (unidentified),NA,DRKPUN,3
5015010,-36,Arctic skua,Stercorarius parasiticus,STEPAR1,1
5015011,-36,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5015011,-36,Australasian gannet,Morus serrator,MORSER,1
5015011,-36,Arctic skua,Stercorarius parasiticus,STEPAR1,3
5015012,-38,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,4
5015012,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
5015012,-38,Australasian gannet,Morus serrator,MORSER,1
5015012,-38,Arctic skua,Stercorarius parasiticus,STEPAR1,2
5015013,-38,Black-browed mollymawk,Thalassarche melanophris,THAMEL,2
5015013,-38,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
5015013,-38,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
5015013,-38,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,1
5015013,-38,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
5015013,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,6
5015013,-38,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1
5015013,-38,Arctic skua,Stercorarius parasiticus,STEPAR1,1
5015014,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015014,-38,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
5015014,-38,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,2
5015014,-38,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,2
5015014,-38,Northern giant petrel,Macronectes halli,MACHAL,1
5015014,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,4
5015015,-38,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,1
5015015,-38,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,2
5015015,-38,Northern giant petrel,Macronectes halli,MACHAL,1
5015015,-38,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5015015,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,9
5015016,-38,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
5015016,-38,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,1
5015016,-38,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
5015016,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,110
5015016,-38,Little shearwater,Puffinus assimilis,PUFASS,1
5015016,-38,Australasian gannet,Morus serrator,MORSER,2
5015017,-38,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,5
5015017,-38,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
5015017,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,50
5015017,-38,Little shearwater,Puffinus assimilis,PUFASS,6
5015017,-38,Australasian gannet,Morus serrator,MORSER,1
5015018,-38,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,2
5015018,-38,Yellow-nosed mollymawk,Thalassarche carteri / chlororhynchos,THACARCHL,1
5015018,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,8
5015018,-38,Fluttering / Hutton's shearwater,Puffinus gavia / huttoni,PUFGAVHUT,1
5015019,-38,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5015019,-38,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,3
5015020,-39,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
5015020,-39,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,3
5015020,-39,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,58
5015021,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015021,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015021,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015022,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015022,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015022,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015022,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5015022,-38,Gadfly petrel (unidentified),Pterodroma sp.,PTESP,2
5015022,-38,All dark petrel (unidentified),NA,DRKPUN,12
5015023,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015023,-38,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,1
5015024,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015024,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015024,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5015025,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015025,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5015026,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
5015026,-38,Gould's petrel,Pterodroma leucoptera,PTELEU,1
5015027,-38,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5015027,-38,Gould's petrel,Pterodroma leucoptera,PTELEU,5
5015028,-38,Gould's petrel,Pterodroma leucoptera,PTELEU,1
5015029,-38,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5015029,-38,Gould's petrel,Pterodroma leucoptera,PTELEU,1
5015030,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5015030,-37,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5015031,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015031,-37,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5015032,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015032,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
5015032,-36,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
5015033,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
5015033,-36,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5015033,-36,Gould's petrel,Pterodroma leucoptera,PTELEU,1
5015034,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015034,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
5015034,-36,Shy / White-capped mollymawk,Thallassarche cauta cauta / steadi,THACAUCAUSTE,1
5015034,-36,Cookilaria petrel (unidentified),NA,COOKUN,1
5015035,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015035,-36,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015035,-36,Gould's petrel,Pterodroma leucoptera,PTELEU,1
5015036,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015036,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5015036,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015036,-35,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5015037,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015037,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015037,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015038,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015038,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5015038,-35,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
5015039,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015040,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015040,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015041,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015041,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015041,-35,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015042,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015042,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015042,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
5015043,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
5015043,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5015043,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,2
5015043,-34,Australasian gannet,Morus serrator,MORSER,5
5015044,-34,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
5015044,-34,Flesh-footed shearwater,Puffinus carneipes,PUFCAR,10
